net1,sta1,lat1,lon1,net2,sta2,lat2,lon2,distance_km,shared_days
Z6,01,27.766001,149.092804,PS,MCSJ,24.29,153.978,622.4937724559189,289
Z6,01,27.766001,149.092804,JP,JHJ2,33.115299,139.813797,1069.3433945723139,378
Z6,01,27.766001,149.092804,JP,CBIJ,27.095699,142.184494,685.7704839231143,378
Z6,01,27.766001,149.092804,Z6,13,29.351299,155.244003,625.9915694229467,367
YS,TL06,-8.4718,126.4576,YS,BULE,-9.41579,119.30487,792.6371113243798,318
YS,TL06,-8.4718,126.4576,II,KAPI,-5.0142,119.7517,834.255108337175,231
YS,TL06,-8.4718,126.4576,YS,SARA,-8.7873,121.1043,589.5608458982374,727
YS,TL06,-8.4718,126.4576,YS,SAVU,-10.5476,121.8613,554.3666323905505,723
YS,TL06,-8.4718,126.4576,YS,HADA,-8.3722,123.5454,320.5208805964469,711
YS,TL06,-8.4718,126.4576,YS,ONIX,-10.1033,124.4498,285.40022704205575,713
YS,TL06,-8.4718,126.4576,YS,MTNG,-8.2969,125.1025,150.33314019599123,723
YS,TL06,-8.4718,126.4576,S1,AUDHS,-12.44,130.833,650.769426447792,1019
YS,TL06,-8.4718,126.4576,S1,AUKAT,-14.4624,132.2829,919.9384047455067,787
BX,KOOLE,-22.993059,20.195551,AF,CVNA,-31.482,19.762,944.8979734923465,1077
BX,KOOLE,-22.993059,20.195551,AF,HVD,-30.605,25.497,996.2507388655938,1025
BX,KOOLE,-22.993059,20.195551,AF,RUDU,-17.909599,19.764799,567.03285570317,852
BX,KOOLE,-22.993059,20.195551,BX,XAUDM,-18.53956,21.338223,509.249000370495,472
BX,KOOLE,-22.993059,20.195551,AF,WIN,-22.5667,17.1,320.87610348291804,808
BX,KOOLE,-22.993059,20.195551,BX,LKGWB,-24.11351,21.782303,204.15796908663302,952
BX,KOOLE,-22.993059,20.195551,AF,UPI,-28.362,21.253,606.3206718542756,1026
BX,KOOLE,-22.993059,20.195551,BX,PHPEN,-25.475531,22.857294,386.0277633839489,857
BX,KOOLE,-22.993059,20.195551,BX,KHWEE,-21.9464,25.446911,551.9651053588137,774
BX,KOOLE,-22.993059,20.195551,BX,KGCAE,-22.853821,22.206787,206.55725542782832,987
BX,KOOLE,-22.993059,20.195551,ZT,NHAM,-24.91566,27.31703,754.4603125591193,384
BX,KOOLE,-22.993059,20.195551,AF,SNKL,-28.27528,27.7714,959.6641679165485,1123
BX,KOOLE,-22.993059,20.195551,ZT,CRAIL,-22.80259,28.24304,824.4965944129278,638
BX,KOOLE,-22.993059,20.195551,AF,BLWY,-20.143,28.611,925.9218797447406,157
BX,KOOLE,-22.993059,20.195551,ZT,WTBG,-24.2119,28.88291,895.3366083339963,635
BX,KOOLE,-22.993059,20.195551,ZT,DULL,-25.36478,30.17588,1045.8695211702775,542
XW,ADEN,12.77592,44.982441,ZF,LYDE,12.05456,41.925701,341.49557227163206,196
XW,ADEN,12.77592,44.982441,ZF,HYNE,9.31476,42.096199,497.29781193676865,193
XW,ADEN,12.77592,44.982441,XW,MOKA,13.31374,43.25631,196.31355141667143,203
XW,ADEN,12.77592,44.982441,XW,DAMT,14.08737,44.68227,149.39661136338674,214
XW,ADEN,12.77592,44.982441,XW,MUKA,14.48724,49.037788,477.74133043041314,209
XW,ADEN,12.77592,44.982441,2H,BTIE,11.1949,40.021801,567.4660383999669,131
XW,ADEN,12.77592,44.982441,XW,MAWI,15.46748,43.52317,338.1274095917713,210
XW,ADEN,12.77592,44.982441,XW,GHDI,15.63811,52.161732,836.6565050131717,129
XW,ADEN,12.77592,44.982441,XW,SAUM,16.141451,49.29332,596.169783290894,189
XW,ADEN,12.77592,44.982441,XW,TAMU,17.294781,49.928551,731.0383476104615,212
XW,ADEN,12.77592,44.982441,XW,SIMA,17.55549,52.316299,949.4554939633018,213
TT,THTN,35.5616,8.6881,TT,TATN,32.578701,10.5292,372.4992786445377,492
TT,THTN,35.5616,8.6881,MN,WDD,35.8373,14.5242,527.8137972863348,686
TT,THTN,35.5616,8.6881,MN,VSL,39.496,9.378,441.6911573915611,337
TT,THTN,35.5616,8.6881,XB,PS57,37.011501,-2.9864,1058.040420086913,291
TT,THTN,35.5616,8.6881,MN,CLTB,37.578,13.216,462.2819130618946,664
TT,THTN,35.5616,8.6881,TT,TAMR,37.046902,9.1091,169.41160961037386,613
TT,THTN,35.5616,8.6881,AC,VLO,40.468601,19.495501,1091.5804891936277,325
TT,THTN,35.5616,8.6881,MN,BNI,45.052,6.678,1068.8637149580704,677
YL,B14W,-19.0427,-177.987701,YL,A14W,-20.6658,-178.155304,181.32988708847154,321
YL,B14W,-19.0427,-177.987701,YL,F01,-20.795,-173.913193,468.37984586395226,326
YL,B14W,-19.0427,-177.987701,YL,S02W,-21.799101,-176.897995,326.85215760562005,269
YL,B14W,-19.0427,-177.987701,Z1,VABL,-17.2465,-178.955994,224.40766349341666,200
YL,B14W,-19.0427,-177.987701,YL,N01W,-19.0243,-175.485504,263.02624568168295,317
YL,B14W,-19.0427,-177.987701,Z1,VAVP,-18.601999,-173.961395,426.57724657243625,325
YL,B14W,-19.0427,-177.987701,Z1,MOAL,-18.566299,179.951599,223.28202837144832,241
YL,B14W,-19.0427,-177.987701,Z1,LBSA,-16.540899,179.300201,399.78036336783447,326
ZV,XWAN,38.452499,102.6717,ZV,GUNA,35.5835,101.088799,348.58480810575674,204
ZV,XWAN,38.452499,102.6717,IC,XAN,34.03107,108.92321,745.3329141842522,465
ZV,XWAN,38.452499,102.6717,8B,430,32.674801,110.334099,944.3771151004353,170
ZV,XWAN,38.452499,102.6717,8B,416,34.9002,111.4011,872.4353687922646,166
AI,BELA,-77.875,-34.6269,YT,WILS,-80.0396,-80.5587,978.6920372711278,493
AI,BELA,-77.875,-34.6269,YT,STEW,-84.1863,-86.2349,1072.0346498128486,3912
AI,BELA,-77.875,-34.6269,YT,PECA,-85.6124,-68.5525,981.3616879498281,3074
AI,BELA,-77.875,-34.6269,1D,FOWL,-76.892838,-79.301125,1063.7705807124285,675
AI,BELA,-77.875,-34.6269,1D,BREN,-72.67498,-63.020939,973.0406043425891,364
AI,BELA,-77.875,-34.6269,YT,RMBO,-83.8714,-66.3959,847.3326573879683,3927
AI,BELA,-77.875,-34.6269,YT,EAGL,-80.894402,-22.309799,418.1782049801348,423
AI,BELA,-77.875,-34.6269,YT,THRO,-79.127296,-28.317499,197.16577025484617,288
AI,BELA,-77.875,-34.6269,1D,KIBB,-75.276108,-65.604904,838.2491996555805,728
AI,BELA,-77.875,-34.6269,YT,MECK,-75.2808,-72.185,991.5345460348466,2446
AI,BELA,-77.875,-34.6269,YT,DUFK,-82.8619,-53.2006,646.5409407451137,5316
PQ,CMBN,69.1206,-105.0419,PQ,TUKN,69.4382,-132.9945,1090.709869183888,647
PQ,CMBN,69.1206,-105.0419,PQ,ULUN,70.7363,-117.762,516.4186124254353,649
MH,P0023,-24.176133,-141.1115,MH,P0024,-24.272183,-145.46665,441.74095305408747,96
MH,P0023,-24.176133,-141.1115,MH,P0022,-24.142517,-136.613917,456.30066042656495,140
IU,YSS,46.9587,142.7604,ID,ERM,42.0158,143.157196,550.524574807627,513
S1,AUCAR,-24.8851,113.6586,S1,AUKAL,-30.7637,121.4789,1008.739594247949,1455
S1,AUCAR,-24.8851,113.6586,M8,WATNG,-30.73225,118.19848,788.5169707870199,543
S1,AUCAR,-24.8851,113.6586,M8,AU41,-28.0108,120.9861,807.8397271640641,154
S1,AUCAR,-24.8851,113.6586,M8,AQ41,-27.9997,118.5997,601.5155029920987,158
S1,AUCAR,-24.8851,113.6586,S1,AUMAZ,-32.0069,116.0384,825.3023564344713,1617
S1,AUCAR,-24.8851,113.6586,S1,AUBUS,-33.6601,115.3828,989.9115172892534,1721
S1,AUCAR,-24.8851,113.6586,M8,AY41,-27.9822,122.9615,987.8603899085161,167
S1,AUCAR,-24.8851,113.6586,M8,MUKOZ,-26.7575,114.6094,228.9182289010262,155
S1,AUCAR,-24.8851,113.6586,M8,AI45,-29.9886,114.9982,582.6615860058967,543
S1,AUCAR,-24.8851,113.6586,S1,AUKAR,-20.752,116.8178,562.1242314188378,1586
MM,SIM,20.1332,92.885201,IN,PBA,11.655733,92.743919,942.7734293614349,750
MM,SIM,20.1332,92.885201,TM,PHRA,18.4989,100.229,791.6728695373886,305
MM,SIM,20.1332,92.885201,TM,NONG,18.063498,103.1458,1102.1899151046923,592
MM,SIM,20.1332,92.885201,TM,LOEI,17.5093,101.6244,964.7696498405703,834
MM,SIM,20.1332,92.885201,MM,YGN,16.864799,96.153397,500.8042029017618,862
MM,SIM,20.1332,92.885201,TM,SRDT,14.3948,99.1213,919.3060697181247,435
MM,SIM,20.1332,92.885201,TM,NAYO,14.3152,101.3209,1104.6344037000645,434
MM,SIM,20.1332,92.885201,XR,MS02,23.605983,93.696263,395.11838563993336,375
MM,SIM,20.1332,92.885201,IO,EVN,27.958651,86.811653,1066.0812243484168,708
MM,SIM,20.1332,92.885201,MM,TGI,20.768545,97.034073,437.97793524943603,869
MM,SIM,20.1332,92.885201,MM,NGU,21.205721,94.916618,242.665516692387,869
MM,SIM,20.1332,92.885201,TM,CRAI,20.2289,100.3734,781.5381230542657,665
MM,SIM,20.1332,92.885201,MM,MDY,22.016199,96.112297,394.887871462485,179
MM,SIM,20.1332,92.885201,XR,MS09,23.478138,96.080143,497.0777566326354,352
MM,SIM,20.1332,92.885201,MM,KTN,21.2857,99.589798,708.9591391102443,867
MM,SIM,20.1332,92.885201,IN,SHL,25.566816,91.855949,613.3168408058316,813
MM,SIM,20.1332,92.885201,XR,BA07,24.1371,91.4975,467.58176007038713,735
MM,SIM,20.1332,92.885201,XR,MS05,22.585486,94.508708,320.3365622589283,271
MM,SIM,20.1332,92.885201,IC,LSA,29.70317,91.12757,1078.7380051163689,847
MN,PDG,42.4297,19.2608,MN,WDD,35.8373,14.5242,838.8487105980034,1840
MN,PDG,42.4297,19.2608,XS,N020,40.349899,21.960501,322.7715423337102,251
MN,PDG,42.4297,19.2608,MN,VSL,39.496,9.378,890.9603437872516,1360
MN,PDG,42.4297,19.2608,MN,CLTB,37.578,13.216,745.3453353711167,1314
MN,PDG,42.4297,19.2608,TT,TAMR,37.046902,9.1091,1053.1938059987835,625
MN,PDG,42.4297,19.2608,HT,AGG,39.021099,22.336,459.06454918562946,1696
MN,PDG,42.4297,19.2608,AC,VLO,40.468601,19.495501,218.9398808442122,499
MN,PDG,42.4297,19.2608,MN,VTS,42.618,23.235,326.32908066743227,1672
MN,PDG,42.4297,19.2608,YD,3B13,43.635109,21.70591,239.6967016845114,589
MN,PDG,42.4297,19.2608,MN,DIVS,44.0981,19.9917,194.7269409362756,1482
MN,PDG,42.4297,19.2608,MN,BNI,45.052,6.678,1050.8088051718682,1791
MN,PDG,42.4297,19.2608,YD,3D08,45.97826,21.517321,433.59779331819436,641
MN,PDG,42.4297,19.2608,NI,ZOU2,46.558399,12.9729,677.4716928396504,210
MN,PDG,42.4297,19.2608,CH,FUORN,46.620334,10.263551,851.1655440415543,1697
MN,PDG,42.4297,19.2608,YD,6C04,46.661442,19.74328,472.09703906199354,720
MN,PDG,42.4297,19.2608,CH,SLE,47.7645,8.49236,1031.120261062985,527
MN,PDG,42.4297,19.2608,PL,BEL,51.837002,20.792,1052.3744641967382,1266
MN,PDG,42.4297,19.2608,PL,NIE,49.4189,20.313101,781.393104659829,1230
MN,PDG,42.4297,19.2608,PL,KWP,49.631401,22.7075,843.6033568607404,1262
MN,PDG,42.4297,19.2608,YD,3D14,44.176979,23.319521,381.52914278394127,640
MN,PDG,42.4297,19.2608,YD,3H07,47.673592,23.49605,671.0859051978683,676
MN,PDG,42.4297,19.2608,XS,N039,41.1087,23.5846,387.4453198472891,246
MN,PDG,42.4297,19.2608,YD,3F11,45.865082,23.72257,521.9951625043119,615
MN,PDG,42.4297,19.2608,HL,RDO,41.145031,25.53553,539.3440247646065,1233
MN,PDG,42.4297,19.2608,KO,DKL,39.0713,26.9053,743.9623568457115,299
MN,PDG,42.4297,19.2608,HL,ARG,36.213558,28.12122,1027.8602702883559,1023
MN,PDG,42.4297,19.2608,GE,TIRR,44.458099,28.4128,772.0350789954924,1896
MN,PDG,42.4297,19.2608,KO,ELL,36.7483,29.9085,1108.393520144013,529
MN,PDG,42.4297,19.2608,YH,KO07,41.045898,30.1702,917.5060302412651,396
XW,KHA,44.208099,73.997299,II,AAK,42.6375,74.4942,179.19318922735624,749
XW,KHA,44.208099,73.997299,XW,ATUS,39.716,76.157204,530.4107767183261,102
XW,KHA,44.208099,73.997299,KN,ULHL,42.245602,76.241699,284.0318825255852,729
XW,KHA,44.208099,73.997299,XW,PDG,43.327499,79.487602,451.5165845612041,761
XW,KHA,44.208099,73.997299,KZ,MAKZ,46.807999,81.976997,685.3162752551001,331
XW,KHA,44.208099,73.997299,XW,KSA,41.5425,77.925697,436.16914549263964,585
XW,KHA,44.208099,73.997299,XW,BCHU,39.793301,78.782501,630.1065496420947,232
XW,KHA,44.208099,73.997299,XW,AKSU,41.1441,80.109802,604.5301430462089,298
MN,KEG,29.9275,31.8292,GE,SKD,35.411999,23.927999,957.9713700507784,188
MN,KEG,29.9275,31.8292,GE,MRNI,33.01178,35.391998,481.37790056363207,93
S1,AUTKS,-33.7846,151.0254,OZ,ROBE,-37.1472,139.87424,1076.0418864868084,412
S1,AUTKS,-33.7846,151.0254,OZ,MILD,-34.25915,142.05571,828.0696757734416,419
S1,AUTKS,-33.7846,151.0254,S1,AUHPC,-38.1068,142.3183,918.8011720023219,2258
S1,AUTKS,-33.7846,151.0254,OZ,BOGA,-35.547,143.57532,708.7656669597777,446
S1,AUTKS,-33.7846,151.0254,OZ,GRASY,-40.08652,144.01093,937.2772111175822,486
S1,AUTKS,-33.7846,151.0254,OZ,ROWM,-37.80614,144.29176,753.8350764662054,486
S1,AUTKS,-33.7846,151.0254,OZ,MARG,-41.99952,145.55162,1031.4776524387566,486
S1,AUTKS,-33.7846,151.0254,S1,AUGRF,-34.2858,146.059,460.97023935254094,1223
S1,AUTKS,-33.7846,151.0254,OZ,TOT,-37.82313,146.40738,612.2772977496988,486
S1,AUTKS,-33.7846,151.0254,OZ,CURRY,-41.09589,146.95012,888.7540947123869,486
S1,AUTKS,-33.7846,151.0254,OZ,DTMM,-36.52813,147.46539,444.69208262739863,486
S1,AUTKS,-33.7846,151.0254,Y2,KKVN5,-26.343691,152.185039,834.8636237837736,172
S1,AUTKS,-33.7846,151.0254,S1,AUUHS,-35.3589,150.4696,182.30011642716266,2766
S1,AUTKS,-33.7846,151.0254,YW,MSWL3,-32.3933,150.92683,154.97798486304274,363
S1,AUTKS,-33.7846,151.0254,M8,MOGAR,-36.6965,149.9761,337.5134678853925,489
S1,AUTKS,-33.7846,151.0254,S1,AUDCS,-32.2334,148.6278,282.35591810738947,2944
S1,AUTKS,-33.7846,151.0254,S1,AUPHS,-31.099,150.8943,298.8787166179619,2915
S1,AUTKS,-33.7846,151.0254,S1,AUMUL,-28.5585,153.4949,626.7500282943876,278
S1,AUTKS,-33.7846,151.0254,S1,AUMOU,-24.5752,149.9814,1029.0227599440127,1808
G,TAOE,-8.85493,-140.14819,MH,P0013,-11.499367,-144.00305,514.222734864265,92
G,TAOE,-8.85493,-140.14819,MH,P0016,-9.0,-138.39755,192.97947453061738,214
G,TAOE,-8.85493,-140.14819,XE,WW03,-6.01551,-135.112,638.7202240323245,308
G,TAOE,-8.85493,-140.14819,XE,WC02,-4.97259,-133.70537,831.8405261518952,316
G,TAOE,-8.85493,-140.14819,MH,P0018,-12.273467,-132.196487,948.5360167507689,136
G,TAOE,-8.85493,-140.14819,MH,P0017,-9.9899,-135.034383,574.9649731904373,166
G,TAOE,-8.85493,-140.14819,XE,EE04,-8.20435,-131.2551,980.5751026037191,328
G,TAOE,-8.85493,-140.14819,XE,CC07,-6.15879,-133.0464,838.2740636014266,318
G,TAOE,-8.85493,-140.14819,XE,EE02,-5.97635,-130.88959,1069.7766039249416,281
G,TAOE,-8.85493,-140.14819,XE,WW01,-3.78521,-134.73696,821.7068169839844,174
1U,RUC,-36.124113,174.011005,NZ,URZ,-38.259249,177.110894,362.95280308783214,345
1U,RUC,-36.124113,174.011005,1U,PAE,-37.246692,175.650908,192.25625444988194,184
ID,RAR,-21.212999,-159.7733,XB,NIUE,-18.979219,-169.876144,1083.5886940223409,222
IL,IR3,35.476112,51.02375,SR,MAIO,36.299999,59.494499,768.3231574156528,453
IU,TRQA,-38.0568,-61.9787,GT,PLCA,-40.73277,-70.55083,793.9925330951655,449
IU,TRQA,-38.0568,-61.9787,YC,HUER,-32.419113,-65.717194,712.7531304063288,159
IU,TRQA,-38.0568,-61.9787,YC,HEDI,-30.138674,-68.543419,1067.2770727641598,361
XY,BS07,52.390099,-126.834999,XY,BN23,55.410999,-127.640999,340.0280111315652,416
XY,BS07,52.390099,-126.834999,XN,A06,60.631199,-123.493202,938.7201964277801,95
XY,BS07,52.390099,-126.834999,US,HAWA,46.3925,-119.5327,850.0397314612325,379
NO,JMIC,70.986603,-8.5057,XF,NE1,74.87175,-38.55117,1056.686220983177,722
NO,JMIC,70.986603,-8.5057,XF,NE4,76.657433,-34.27758,1003.2224510015382,559
NO,JMIC,70.986603,-8.5057,XF,NE5,74.117332,-31.150419,824.6640984978795,722
NO,JMIC,70.986603,-8.5057,DK,SOEG,68.203499,-31.3755,932.343854233487,3360
NO,JMIC,70.986603,-8.5057,DK,SCO,70.485536,-21.949715,495.2958025837616,3711
NO,JMIC,70.986603,-8.5057,DK,DBG,74.307055,-20.219193,534.2502521735428,3688
NO,JMIC,70.986603,-8.5057,8F,VIGR,63.89593,-22.12951,974.7488621818926,194
NO,JMIC,70.986603,-8.5057,GE,SUMG,72.5742,-38.4626,1044.8625102802587,4187
NO,JMIC,70.986603,-8.5057,Z7,FAG,63.874779,-16.653641,862.1217515519057,293
NO,JMIC,70.986603,-8.5057,GE,DAG,76.771301,-18.655001,713.1826185906236,4058
NO,JMIC,70.986603,-8.5057,ZR,N1306,66.741959,15.73804,1070.6981784187453,418
NO,JMIC,70.986603,-8.5057,Y1,N7001,68.400002,15.95431,978.9738411529124,190
NO,JMIC,70.986603,-8.5057,YB,IF01,62.359459,-6.52752,963.1140494363368,437
NO,JMIC,70.986603,-8.5057,PL,HSPB,77.001877,15.53318,982.2447425607076,3827
NO,JMIC,70.986603,-8.5057,ZR,N1312,65.628799,13.44193,1071.5967043686849,285
YU,MD04,10.8953,-74.1514,OV,CCOL,8.4075,-82.973396,1005.7598608823525,725
YU,MD04,10.8953,-74.1514,CM,PRV,13.376167,-81.3635,831.055906758439,714
YU,MD04,10.8953,-74.1514,CW,CHIV,19.97648,-76.415131,1038.4512264194948,297
YU,MD04,10.8953,-74.1514,YU,NL02,9.2491,-70.2202,467.6848533219966,627
YU,MD04,10.8953,-74.1514,ZC,HMDR,18.7879,-69.381,1016.1746268138256,325
YU,MD04,10.8953,-74.1514,CM,SJC,9.896667,-75.1795,158.03047384272122,737
YU,MD04,10.8953,-74.1514,YU,NL10,10.6679,-71.4911,291.6873354905855,690
YU,MD04,10.8953,-74.1514,LO,LOBA2,18.0814,-71.0936,864.1153155618439,614
YU,MD04,10.8953,-74.1514,CW,GNEO,20.3274,-74.592934,1049.8655292832377,170
YU,MD04,10.8953,-74.1514,YU,SL02,7.6943,-71.0365,493.4503442466022,579
YU,MD04,10.8953,-74.1514,YU,GJ03,11.7273,-72.5457,198.016349335229,729
YU,MD04,10.8953,-74.1514,CM,RUS,5.8925,-73.083167,568.5544413082642,586
YU,MD04,10.8953,-74.1514,YU,SL09,8.9599,-72.6846,268.55640355207777,681
YU,MD04,10.8953,-74.1514,VE,BAUV,8.9433,-68.041496,703.5111032133756,732
IU,MA2,59.5756,150.77,XJ,TIG,57.759483,158.685638,499.8644730148447,182
IU,MA2,59.5756,150.77,XJ,ESS,55.932159,158.694794,619.9226991018808,140
IU,MA2,59.5756,150.77,XJ,APA,52.925709,157.132874,836.5520299682765,283
IU,MA2,59.5756,150.77,XJ,PZT,51.466999,156.809998,977.5651771385367,120
IU,MA2,59.5756,150.77,XJ,SBL,54.30431,155.961823,664.9283352144273,121
IU,MA2,59.5756,150.77,XJ,PAN,59.094879,159.968002,523.9330284783376,208
IU,MA2,59.5756,150.77,XJ,OSO,59.261375,163.084213,696.5139021524179,91
IU,MA2,59.5756,150.77,XJ,TKI,60.44611,166.148788,858.209307294859,210
IU,MA2,59.5756,150.77,XJ,KGB,56.25845,162.711456,794.3366230203254,155
IU,MA2,59.5756,150.77,XJ,ZUP,54.081619,159.987518,827.8188088701512,227
YS,PL59,16.989,-149.0009,YS,PL69,16.3484,-157.700806,929.3907105593548,346
YS,PL59,16.989,-149.0009,YS,PL68,14.6596,-157.8591,982.2739153911978,343
YS,PL59,16.989,-149.0009,YS,PL67,16.162001,-156.206604,773.379959835149,344
YS,PL59,16.989,-149.0009,YS,PL70,15.574,-158.982498,1076.8097889425733,343
YS,PL59,16.989,-149.0009,YS,MRKH,21.108999,-157.270004,982.1845948598608,134
YS,PL59,16.989,-149.0009,YS,PL44,25.5928,-152.765793,1032.9580529491125,355
YS,PL59,16.989,-149.0009,YS,PL45,24.2006,-154.811996,1004.0792608209756,318
YS,PL59,16.989,-149.0009,YS,PL50,22.319901,-152.742706,710.4555927360767,355
YS,PL59,16.989,-149.0009,YS,PL57,18.9142,-150.914993,294.6494934689154,360
YS,PL59,16.989,-149.0009,YS,PL61,16.737801,-151.637604,281.96568352575576,349
YS,PL59,16.989,-149.0009,YS,PL63,14.7313,-153.967499,587.5189820983019,348
YS,PL59,16.989,-149.0009,YS,PL62,14.6891,-151.6866,384.61277329632173,349
1D,FOWL,-76.892838,-79.301125,YT,THUR,-72.5301,-97.5606,716.9676048808107,682
1D,FOWL,-76.892838,-79.301125,YT,MA07,-78.2496,-93.4991,370.56154368518077,303
1D,FOWL,-76.892838,-79.301125,YT,WAIS,-79.4181,-111.7779,779.9387065339444,674
1D,FOWL,-76.892838,-79.301125,1D,ELSW,-75.519371,-85.707581,228.1987848647958,374
1D,FOWL,-76.892838,-79.301125,1D,PIG3,-75.084061,-97.474449,526.2884808149074,682
1D,FOWL,-76.892838,-79.301125,YT,HOWD,-77.5286,-86.7694,196.7870617793525,682
1D,FOWL,-76.892838,-79.301125,YT,KOLR,-76.1544,-120.727,1054.2625344543026,588
1D,FOWL,-76.892838,-79.301125,YT,MA09,-79.8993,-104.9977,656.821764588058,303
1D,FOWL,-76.892838,-79.301125,YT,BENN,-84.5731,-117.3923,1049.5344810682493,646
1D,FOWL,-76.892838,-79.301125,YT,MA06,-79.4397,-97.5587,500.16552218555046,303
1D,FOWL,-76.892838,-79.301125,YT,STEW,-84.1863,-86.2349,819.3849840493704,647
1D,FOWL,-76.892838,-79.301125,YT,UPTW,-77.5781,-109.0374,726.526297015259,668
1D,FOWL,-76.892838,-79.301125,YT,PECA,-85.6124,-68.5525,982.2818434704878,598
1D,FOWL,-76.892838,-79.301125,1D,BREN,-72.67498,-63.020939,663.3892966107161,361
1D,FOWL,-76.892838,-79.301125,YT,RMBO,-83.8714,-66.3959,807.4154931705925,642
1D,FOWL,-76.892838,-79.301125,1D,ATOL,-71.389671,-68.870117,686.8137531755256,370
1D,FOWL,-76.892838,-79.301125,1D,ROTH,-67.520012,-68.148849,1104.4264631796102,317
1D,FOWL,-76.892838,-79.301125,1D,KIBB,-75.276108,-65.604904,406.7172893210745,682
1D,FOWL,-76.892838,-79.301125,YT,MECK,-75.2808,-72.185,261.0906471644437,682
1D,FOWL,-76.892838,-79.301125,YT,DUFK,-82.8619,-53.2006,821.1886080473173,682
1D,FOWL,-76.892838,-79.301125,1D,WELC,-70.731812,-63.82737,830.6937608659819,354
PQ,TUKN,69.4382,-132.9945,EO,KLRS,61.03095,-138.40663,967.3291023439891,950
PQ,TUKN,69.4382,-132.9945,PQ,KLONY,64.4525,-138.2164,598.7026325051681,1301
PQ,TUKN,69.4382,-132.9945,NY,TGTN,61.5267,-128.27268,905.6441023908328,820
PQ,TUKN,69.4382,-132.9945,NY,MAYO,63.59581,-135.89209,662.0255467939495,1290
PQ,TUKN,69.4382,-132.9945,PQ,RICHY,66.9808,-136.2216,303.8945298353893,954
PQ,TUKN,69.4382,-132.9945,PQ,ULUN,70.7363,-117.762,592.9241040866825,1367
XE,LAJO,-17.77766,-67.477753,XE,UYUN,-20.461914,-66.74688,308.192292958751,140
XE,LAJO,-17.77766,-67.477753,XE,SALI,-19.62011,-67.724533,206.51344294150041,167
XE,LAJO,-17.77766,-67.477753,XE,ROSL,-19.485266,-64.18029,395.92525291601703,180
XE,LAJO,-17.77766,-67.477753,XE,CRUZ,-19.103399,-66.221199,198.24048155934108,140
XP,N076,-80.806198,135.434006,XP,N100,-81.652496,122.610001,236.2848351792401,227
XP,N076,-80.806198,135.434006,XP,N116,-82.009804,112.571198,399.50709155580654,116
XP,N076,-80.806198,135.434006,XP,N060,-80.000099,142.595001,160.0113923752415,117
XP,N076,-80.806198,135.434006,XP,N044,-79.069191,148.615921,319.57711051106486,135
XP,N076,-80.806198,135.434006,XP,N028,-78.029579,153.650864,479.8379549217241,123
XP,N076,-80.806198,135.434006,XP,DIHI,-79.849022,159.480042,458.03450062682236,137
XP,N076,-80.806198,135.434006,XP,MINN,-78.550446,166.880066,664.4150929159961,182
XP,N076,-80.806198,135.434006,XP,E006,-77.370201,161.625702,661.4501230653004,199
M8,AY41,-27.9822,122.9615,S1,AUKAL,-30.7637,121.4789,341.0147976128751,182
M8,AY41,-27.9822,122.9615,M8,WATNG,-30.73225,118.19848,553.6093833038279,182
M8,AY41,-27.9822,122.9615,S1,AUAPY,-26.2844,132.1353,926.9852730030348,182
M8,AY41,-27.9822,122.9615,M8,AU41,-28.0108,120.9861,193.97389236514434,143
M8,AY41,-27.9822,122.9615,M8,AQ41,-27.9997,118.5997,428.25661882331656,153
M8,AY41,-27.9822,122.9615,S1,AUMAZ,-32.0069,116.0384,802.6762104526314,175
M8,AY41,-27.9822,122.9615,M8,AY52,-33.46036,123.00861,609.1610601187715,101
M8,AY41,-27.9822,122.9615,M8,AU52,-33.4865,120.9751,640.7755071264684,182
M8,AY41,-27.9822,122.9615,S1,AUBUS,-33.6601,115.3828,959.8229756174544,182
M8,AY41,-27.9822,122.9615,S1,AUALB,-34.9995,117.9046,915.4825639133826,163
M8,AY41,-27.9822,122.9615,M8,MUKOZ,-26.7575,114.6094,835.7367808182909,170
M8,AY41,-27.9822,122.9615,M8,AI45,-29.9886,114.9982,805.8438026103634,182
M8,AY41,-27.9822,122.9615,S1,AUKAR,-20.752,116.8178,1016.2247006632728,178
C1,VA04,-33.6427,-78.8299,XM,ASB08,-37.6872,-67.8793,1085.7540351816504,465
C1,VA04,-33.6427,-78.8299,GT,PLCA,-40.73277,-70.55083,1075.7329248058797,3683
C1,VA04,-33.6427,-78.8299,C1,LR04,-39.88019,-73.425822,843.8775955275565,3376
C1,VA04,-33.6427,-78.8299,XM,ASB04,-35.77723,-69.39981,893.6381738407773,611
C1,VA04,-33.6427,-78.8299,XM,ASB13,-35.20574,-67.67386,1037.3237655664107,640
C1,VA04,-33.6427,-78.8299,3E,MEL15,-34.017221,-70.126983,804.7150279743684,255
C1,VA04,-33.6427,-78.8299,XM,ASB22,-33.66389,-67.46128,1051.7445463097279,633
C1,VA04,-33.6427,-78.8299,2V,PO20,-27.73141,-70.24283,1051.070000628683,105
C1,VA04,-33.6427,-78.8299,C1,CO05,-29.91864,-71.23841,828.1252442556181,3307
C1,VA04,-33.6427,-78.8299,3Y,SC02,-29.066857,-70.132088,969.4834242772696,686
CD,ENH,30.271799,109.486801,CD,KMI,25.123301,102.739998,876.534956660073,1348
